2,3,5,7,9,10,11
2,3,5,7,9,10,10
2,3,5,6,7,9,10
2,3,5,6,8,10,10
2,3,5,7,8,10,10
2,2,3,5,7,9,10
2,2,4,6,7,9,10
2,2,4,5,7,9,10
2,2,4,6,8,10,10
1,2,3,5,7,9,10
