2,2,5,7,10,11
3,3,6,7,10,10
3,3,6,7,10,11
2,3,6,7,10,10
2,3,6,7,10,11
2,3,5,7,10,11
2,3,6,8,10,11
2,2,5,8,10,11
2,3,5,8,10,11
2,3,6,8,11,11
2,3,5,8,11,11
2,2,5,8,11,11
