2,3,5,7,9,11,11
2,3,5,6,8,11,11
2,3,5,7,8,11,11
2,3,5,6,8,10,11
2,3,5,7,8,10,11
2,2,5,6,8,10,11
2,2,5,6,8,11,11
2,2,5,7,8,10,11
2,2,5,7,8,11,11
2,2,4,6,8,10,11
